Start;Ende;Verbrauch (kWh) - Gesamtverbrauch;Zählerstand (kWh) - Gesamtverbrauch
 25.07.2023 00:00:00; 25.07.2023 00:15:00;0,061;24595,562
 25.07.2023 00:15:00; 25.07.2023 00:30:00;0,075;24595,637
 25.07.2023 00:30:00; 25.07.2023 00:45:00;0,073;24595,71
 25.07.2023 00:45:00; 25.07.2023 01:00:00;0,058;24595,768
 25.07.2023 01:00:00; 25.07.2023 01:15:00;0,066;24595,834
 25.07.2023 01:15:00; 25.07.2023 01:30:00;0,058;24595,892
 25.07.2023 01:30:00; 25.07.2023 01:45:00;0,083;24595,975
 25.07.2023 01:45:00; 25.07.2023 02:00:00;0,059;24596,034
 25.07.2023 02:00:00; 25.07.2023 02:15:00;0,061;24596,095
 25.07.2023 02:15:00; 25.07.2023 02:30:00;0,056;24596,151
 25.07.2023 02:30:00; 25.07.2023 02:45:00;0,083;24596,234
 25.07.2023 02:45:00; 25.07.2023 03:00:00;0,063;24596,297
 25.07.2023 03:00:00; 25.07.2023 03:15:00;0,066;24596,363
 25.07.2023 03:15:00; 25.07.2023 03:30:00;0,063;24596,426
 25.07.2023 03:30:00; 25.07.2023 03:45:00;0,072;24596,498
 25.07.2023 03:45:00; 25.07.2023 04:00:00;0,081;24596,579
 25.07.2023 04:00:00; 25.07.2023 04:15:00;0,054;24596,633
 25.07.2023 04:15:00; 25.07.2023 04:30:00;0,062;24596,695
 25.07.2023 04:30:00; 25.07.2023 04:45:00;0,059;24596,754
 25.07.2023 04:45:00; 25.07.2023 05:00:00;0,082;24596,836
 25.07.2023 05:00:00; 25.07.2023 05:15:00;0,056;24596,892
 25.07.2023 05:15:00; 25.07.2023 05:30:00;0,062;24596,954
 25.07.2023 05:30:00; 25.07.2023 05:45:00;0,052;24597,006
 25.07.2023 05:45:00; 25.07.2023 06:00:00;0,064;24597,07
 25.07.2023 06:00:00; 25.07.2023 06:15:00;0,036;24597,106
 25.07.2023 06:15:00; 25.07.2023 06:30:00;0,021;24597,127
 25.07.2023 06:30:00; 25.07.2023 06:45:00;0,012;24597,139
 25.07.2023 06:45:00; 25.07.2023 07:00:00;0;24597,139
 25.07.2023 07:00:00; 25.07.2023 07:15:00;0,001;24597,14
 25.07.2023 07:15:00; 25.07.2023 07:30:00;0;24597,14
 25.07.2023 07:30:00; 25.07.2023 07:45:00;0;24597,14
 25.07.2023 07:45:00; 25.07.2023 08:00:00;0;24597,14
 25.07.2023 08:00:00; 25.07.2023 08:15:00;0;24597,14
 25.07.2023 08:15:00; 25.07.2023 08:30:00;0,019;24597,159
 25.07.2023 08:30:00; 25.07.2023 08:45:00;0,036;24597,195
 25.07.2023 08:45:00; 25.07.2023 09:00:00;0,07;24597,265
 25.07.2023 09:00:00; 25.07.2023 09:15:00;0,083;24597,348
 25.07.2023 09:15:00; 25.07.2023 09:30:00;0,091;24597,439
 25.07.2023 09:30:00; 25.07.2023 09:45:00;0,075;24597,514
 25.07.2023 09:45:00; 25.07.2023 10:00:00;0,08;24597,594
 25.07.2023 10:00:00; 25.07.2023 10:15:00;0,099;24597,693
 25.07.2023 10:15:00; 25.07.2023 10:30:00;0,088;24597,781
 25.07.2023 10:30:00; 25.07.2023 10:45:00;0,055;24597,836
 25.07.2023 10:45:00; 25.07.2023 11:00:00;0,07;24597,906
 25.07.2023 11:00:00; 25.07.2023 11:15:00;0,079;24597,985
 25.07.2023 11:15:00; 25.07.2023 11:30:00;0,051;24598,036
 25.07.2023 11:30:00; 25.07.2023 11:45:00;0,434;24598,47
 25.07.2023 11:45:00; 25.07.2023 12:00:00;0,569;24599,039
 25.07.2023 12:00:00; 25.07.2023 12:15:00;0,204;24599,243
 25.07.2023 12:15:00; 25.07.2023 12:30:00;0,189;24599,432
 25.07.2023 12:30:00; 25.07.2023 12:45:00;0,028;24599,46
 25.07.2023 12:45:00; 25.07.2023 13:00:00;0,036;24599,496
 25.07.2023 13:00:00; 25.07.2023 13:15:00;0,013;24599,509
 25.07.2023 13:15:00; 25.07.2023 13:30:00;0,01;24599,519
 25.07.2023 13:30:00; 25.07.2023 13:45:00;0,045;24599,564
 25.07.2023 13:45:00; 25.07.2023 14:00:00;0,04;24599,604
 25.07.2023 14:00:00; 25.07.2023 14:15:00;0,02;24599,624
 25.07.2023 14:15:00; 25.07.2023 14:30:00;0;24599,624
 25.07.2023 14:30:00; 25.07.2023 14:45:00;0,001;24599,625
 25.07.2023 14:45:00; 25.07.2023 15:00:00;0;24599,625
 25.07.2023 15:00:00; 25.07.2023 15:15:00;0;24599,625
 25.07.2023 15:15:00; 25.07.2023 15:30:00;0;24599,625
 25.07.2023 15:30:00; 25.07.2023 15:45:00;0,033;24599,658
 25.07.2023 15:45:00; 25.07.2023 16:00:00;0;24599,658
 25.07.2023 16:00:00; 25.07.2023 16:15:00;0;24599,658
 25.07.2023 16:15:00; 25.07.2023 16:30:00;0;24599,658
 25.07.2023 16:30:00; 25.07.2023 16:45:00;0,001;24599,659
 25.07.2023 16:45:00; 25.07.2023 17:00:00;0;24599,659
 25.07.2023 17:00:00; 25.07.2023 17:15:00;0;24599,659
 25.07.2023 17:15:00; 25.07.2023 17:30:00;0;24599,659
 25.07.2023 17:30:00; 25.07.2023 17:45:00;0;24599,659
 25.07.2023 17:45:00; 25.07.2023 18:00:00;0,004;24599,663
 25.07.2023 18:00:00; 25.07.2023 18:15:00;0,019;24599,682
 25.07.2023 18:15:00; 25.07.2023 18:30:00;0;24599,682
 25.07.2023 18:30:00; 25.07.2023 18:45:00;0;24599,682
 25.07.2023 18:45:00; 25.07.2023 19:00:00;0,002;24599,684
 25.07.2023 19:00:00; 25.07.2023 19:15:00;0;24599,684
 25.07.2023 19:15:00; 25.07.2023 19:30:00;0,005;24599,689
 25.07.2023 19:30:00; 25.07.2023 19:45:00;0,034;24599,723
 25.07.2023 19:45:00; 25.07.2023 20:00:00;0,039;24599,762
 25.07.2023 20:00:00; 25.07.2023 20:15:00;0,086;24599,848
 25.07.2023 20:15:00; 25.07.2023 20:30:00;0,098;24599,946
 25.07.2023 20:30:00; 25.07.2023 20:45:00;0,077;24600,023
 25.07.2023 20:45:00; 25.07.2023 21:00:00;0,065;24600,088
 25.07.2023 21:00:00; 25.07.2023 21:15:00;0,094;24600,182
 25.07.2023 21:15:00; 25.07.2023 21:30:00;0,097;24600,279
 25.07.2023 21:30:00; 25.07.2023 21:45:00;0,092;24600,371
 25.07.2023 21:45:00; 25.07.2023 22:00:00;0,096;24600,467
 25.07.2023 22:00:00; 25.07.2023 22:15:00;0,108;24600,575
 25.07.2023 22:15:00; 25.07.2023 22:30:00;0,114;24600,689
 25.07.2023 22:30:00; 25.07.2023 22:45:00;0,071;24600,76
 25.07.2023 22:45:00; 25.07.2023 23:00:00;0,058;24600,818
 25.07.2023 23:00:00; 25.07.2023 23:15:00;0,065;24600,883
 25.07.2023 23:15:00; 25.07.2023 23:30:00;0,069;24600,952
 25.07.2023 23:30:00; 25.07.2023 23:45:00;0,076;24601,028
 25.07.2023 23:45:00; 26.07.2023 00:00:00;0,059;24601,087
 26.07.2023 00:00:00; 26.07.2023 00:15:00;0,057;24601,144
 26.07.2023 00:15:00; 26.07.2023 00:30:00;0,072;24601,216
 26.07.2023 00:30:00; 26.07.2023 00:45:00;0,073;24601,289
 26.07.2023 00:45:00; 26.07.2023 01:00:00;0,063;24601,352
 26.07.2023 01:00:00; 26.07.2023 01:15:00;0,058;24601,41
 26.07.2023 01:15:00; 26.07.2023 01:30:00;0,06;24601,47
 26.07.2023 01:30:00; 26.07.2023 01:45:00;0,076;24601,546
 26.07.2023 01:45:00; 26.07.2023 02:00:00;0,074;24601,62
 26.07.2023 02:00:00; 26.07.2023 02:15:00;0,052;24601,672
 26.07.2023 02:15:00; 26.07.2023 02:30:00;0,066;24601,738
 26.07.2023 02:30:00; 26.07.2023 02:45:00;0,07;24601,808
 26.07.2023 02:45:00; 26.07.2023 03:00:00;0,076;24601,884
 26.07.2023 03:00:00; 26.07.2023 03:15:00;0,06;24601,944
 26.07.2023 03:15:00; 26.07.2023 03:30:00;0,069;24602,013
 26.07.2023 03:30:00; 26.07.2023 03:45:00;0,063;24602,076
 26.07.2023 03:45:00; 26.07.2023 04:00:00;0,084;24602,16
 26.07.2023 04:00:00; 26.07.2023 04:15:00;0,062;24602,222
 26.07.2023 04:15:00; 26.07.2023 04:30:00;0,056;24602,278
 26.07.2023 04:30:00; 26.07.2023 04:45:00;0,062;24602,34
 26.07.2023 04:45:00; 26.07.2023 05:00:00;0,076;24602,416
 26.07.2023 05:00:00; 26.07.2023 05:15:00;0,07;24602,486
 26.07.2023 05:15:00; 26.07.2023 05:30:00;0,052;24602,538
 26.07.2023 05:30:00; 26.07.2023 05:45:00;0,06;24602,598
 26.07.2023 05:45:00; 26.07.2023 06:00:00;0,061;24602,659
 26.07.2023 06:00:00; 26.07.2023 06:15:00;0,071;24602,73
 26.07.2023 06:15:00; 26.07.2023 06:30:00;0,041;24602,771
 26.07.2023 06:30:00; 26.07.2023 06:45:00;0,039;24602,81
 26.07.2023 06:45:00; 26.07.2023 07:00:00;0,029;24602,839
 26.07.2023 07:00:00; 26.07.2023 07:15:00;0,01;24602,849
 26.07.2023 07:15:00; 26.07.2023 07:30:00;0;24602,849
 26.07.2023 07:30:00; 26.07.2023 07:45:00;0,002;24602,851
 26.07.2023 07:45:00; 26.07.2023 08:00:00;0,001;24602,852
 26.07.2023 08:00:00; 26.07.2023 08:15:00;0;24602,852
 26.07.2023 08:15:00; 26.07.2023 08:30:00;0,005;24602,857
 26.07.2023 08:30:00; 26.07.2023 08:45:00;0;24602,857
 26.07.2023 08:45:00; 26.07.2023 09:00:00;0;24602,857
 26.07.2023 09:00:00; 26.07.2023 09:15:00;0,001;24602,858
 26.07.2023 09:15:00; 26.07.2023 09:30:00;0,021;24602,879
 26.07.2023 09:30:00; 26.07.2023 09:45:00;0;24602,879
 26.07.2023 09:45:00; 26.07.2023 10:00:00;0;24602,879
 26.07.2023 10:00:00; 26.07.2023 10:15:00;0;24602,879
 26.07.2023 10:15:00; 26.07.2023 10:30:00;0;24602,879
 26.07.2023 10:30:00; 26.07.2023 10:45:00;0,003;24602,882
 26.07.2023 10:45:00; 26.07.2023 11:00:00;0;24602,882
 26.07.2023 11:00:00; 26.07.2023 11:15:00;0;24602,882
 26.07.2023 11:15:00; 26.07.2023 11:30:00;0;24602,882
 26.07.2023 11:30:00; 26.07.2023 11:45:00;0,01;24602,892
 26.07.2023 11:45:00; 26.07.2023 12:00:00;0,005;24602,897
 26.07.2023 12:00:00; 26.07.2023 12:15:00;0,437;24603,334
 26.07.2023 12:15:00; 26.07.2023 12:30:00;0;24603,334
 26.07.2023 12:30:00; 26.07.2023 12:45:00;0;24603,334
 26.07.2023 12:45:00; 26.07.2023 13:00:00;0,031;24603,365
 26.07.2023 13:00:00; 26.07.2023 13:15:00;0;24603,365
 26.07.2023 13:15:00; 26.07.2023 13:30:00;0;24603,365
 26.07.2023 13:30:00; 26.07.2023 13:45:00;0;24603,365
 26.07.2023 13:45:00; 26.07.2023 14:00:00;0,003;24603,368
 26.07.2023 14:00:00; 26.07.2023 14:15:00;0,002;24603,37
 26.07.2023 14:15:00; 26.07.2023 14:30:00;0;24603,37
 26.07.2023 14:30:00; 26.07.2023 14:45:00;0;24603,37
 26.07.2023 14:45:00; 26.07.2023 15:00:00;0;24603,37
 26.07.2023 15:00:00; 26.07.2023 15:15:00;0;24603,37
 26.07.2023 15:15:00; 26.07.2023 15:30:00;0;24603,37
 26.07.2023 15:30:00; 26.07.2023 15:45:00;0;24603,37
 26.07.2023 15:45:00; 26.07.2023 16:00:00;0;24603,37
 26.07.2023 16:00:00; 26.07.2023 16:15:00;0,774;24604,144
 26.07.2023 16:15:00; 26.07.2023 16:30:00;0,36;24604,504
 26.07.2023 16:30:00; 26.07.2023 16:45:00;0;24604,504
 26.07.2023 16:45:00; 26.07.2023 17:00:00;0,214;24604,718
 26.07.2023 17:00:00; 26.07.2023 17:15:00;0,135;24604,853
 26.07.2023 17:15:00; 26.07.2023 17:30:00;0,093;24604,946
 26.07.2023 17:30:00; 26.07.2023 17:45:00;0;24604,946
 26.07.2023 17:45:00; 26.07.2023 18:00:00;0,035;24604,981
 26.07.2023 18:00:00; 26.07.2023 18:15:00;0,171;24605,152
 26.07.2023 18:15:00; 26.07.2023 18:30:00;0;24605,152
 26.07.2023 18:30:00; 26.07.2023 18:45:00;0,052;24605,204
 26.07.2023 18:45:00; 26.07.2023 19:00:00;0;24605,204
 26.07.2023 19:00:00; 26.07.2023 19:15:00;0;24605,204
 26.07.2023 19:15:00; 26.07.2023 19:30:00;0,012;24605,216
 26.07.2023 19:30:00; 26.07.2023 19:45:00;0,066;24605,282
 26.07.2023 19:45:00; 26.07.2023 20:00:00;1,036;24606,318
 26.07.2023 20:00:00; 26.07.2023 20:15:00;1,053;24607,371
 26.07.2023 20:15:00; 26.07.2023 20:30:00;0,064;24607,435
 26.07.2023 20:30:00; 26.07.2023 20:45:00;0,069;24607,504
 26.07.2023 20:45:00; 26.07.2023 21:00:00;0,084;24607,588
 26.07.2023 21:00:00; 26.07.2023 21:15:00;0,095;24607,683
 26.07.2023 21:15:00; 26.07.2023 21:30:00;0,097;24607,78
 26.07.2023 21:30:00; 26.07.2023 21:45:00;0,083;24607,863
 26.07.2023 21:45:00; 26.07.2023 22:00:00;0,091;24607,954
 26.07.2023 22:00:00; 26.07.2023 22:15:00;0,078;24608,032
 26.07.2023 22:15:00; 26.07.2023 22:30:00;0,097;24608,129
 26.07.2023 22:30:00; 26.07.2023 22:45:00;0,072;24608,201
 26.07.2023 22:45:00; 26.07.2023 23:00:00;0,077;24608,278
 26.07.2023 23:00:00; 26.07.2023 23:15:00;0,072;24608,35
 26.07.2023 23:15:00; 26.07.2023 23:30:00;0,089;24608,439
 26.07.2023 23:30:00; 26.07.2023 23:45:00;0,061;24608,5
 26.07.2023 23:45:00; 27.07.2023 00:00:00;0,069;24608,569
 27.07.2023 00:00:00; 27.07.2023 00:15:00;0,06;24608,629
 27.07.2023 00:15:00; 27.07.2023 00:30:00;0,086;24608,715
 27.07.2023 00:30:00; 27.07.2023 00:45:00;0,062;24608,777
 27.07.2023 00:45:00; 27.07.2023 01:00:00;0,064;24608,841
 27.07.2023 01:00:00; 27.07.2023 01:15:00;0,058;24608,899
 27.07.2023 01:15:00; 27.07.2023 01:30:00;0,083;24608,982
 27.07.2023 01:30:00; 27.07.2023 01:45:00;0,066;24609,048
 27.07.2023 01:45:00; 27.07.2023 02:00:00;0,063;24609,111
 27.07.2023 02:00:00; 27.07.2023 02:15:00;0,059;24609,17
 27.07.2023 02:15:00; 27.07.2023 02:30:00;0,077;24609,247
 27.07.2023 02:30:00; 27.07.2023 02:45:00;0,072;24609,319
 27.07.2023 02:45:00; 27.07.2023 03:00:00;0,065;24609,384
 27.07.2023 03:00:00; 27.07.2023 03:15:00;0,062;24609,446
 27.07.2023 03:15:00; 27.07.2023 03:30:00;0,07;24609,516
 27.07.2023 03:30:00; 27.07.2023 03:45:00;0,084;24609,6
 27.07.2023 03:45:00; 27.07.2023 04:00:00;0,065;24609,665
 27.07.2023 04:00:00; 27.07.2023 04:15:00;0,06;24609,725
 27.07.2023 04:15:00; 27.07.2023 04:30:00;0,062;24609,787
 27.07.2023 04:30:00; 27.07.2023 04:45:00;0,081;24609,868
 27.07.2023 04:45:00; 27.07.2023 05:00:00;0,063;24609,931
 27.07.2023 05:00:00; 27.07.2023 05:15:00;0,067;24609,998
 27.07.2023 05:15:00; 27.07.2023 05:30:00;0,052;24610,05
 27.07.2023 05:30:00; 27.07.2023 05:45:00;0,076;24610,126
 27.07.2023 05:45:00; 27.07.2023 06:00:00;0,047;24610,173
 27.07.2023 06:00:00; 27.07.2023 06:15:00;0,039;24610,212
 27.07.2023 06:15:00; 27.07.2023 06:30:00;0,018;24610,23
 27.07.2023 06:30:00; 27.07.2023 06:45:00;0,02;24610,25
 27.07.2023 06:45:00; 27.07.2023 07:00:00;0;24610,25
 27.07.2023 07:00:00; 27.07.2023 07:15:00;0;24610,25
 27.07.2023 07:15:00; 27.07.2023 07:30:00;0;24610,25
 27.07.2023 07:30:00; 27.07.2023 07:45:00;0;24610,25
 27.07.2023 07:45:00; 27.07.2023 08:00:00;0;24610,25
 27.07.2023 08:00:00; 27.07.2023 08:15:00;0;24610,25
 27.07.2023 08:15:00; 27.07.2023 08:30:00;0;24610,25
 27.07.2023 08:30:00; 27.07.2023 08:45:00;0;24610,25
 27.07.2023 08:45:00; 27.07.2023 09:00:00;0;24610,25
 27.07.2023 09:00:00; 27.07.2023 09:15:00;0;24610,25
 27.07.2023 09:15:00; 27.07.2023 09:30:00;0;24610,25
 27.07.2023 09:30:00; 27.07.2023 09:45:00;0;24610,25
 27.07.2023 09:45:00; 27.07.2023 10:00:00;0;24610,25
 27.07.2023 10:00:00; 27.07.2023 10:15:00;0;24610,25
 27.07.2023 10:15:00; 27.07.2023 10:30:00;0;24610,25
 27.07.2023 10:30:00; 27.07.2023 10:45:00;0;24610,25
 27.07.2023 10:45:00; 27.07.2023 11:00:00;0;24610,25
 27.07.2023 11:00:00; 27.07.2023 11:15:00;0;24610,25
 27.07.2023 11:15:00; 27.07.2023 11:30:00;0;24610,25
 27.07.2023 11:30:00; 27.07.2023 11:45:00;0,001;24610,251
 27.07.2023 11:45:00; 27.07.2023 12:00:00;0;24610,251
 27.07.2023 12:00:00; 27.07.2023 12:15:00;0;24610,251
 27.07.2023 12:15:00; 27.07.2023 12:30:00;0;24610,251
 27.07.2023 12:30:00; 27.07.2023 12:45:00;0,05;24610,301
 27.07.2023 12:45:00; 27.07.2023 13:00:00;0,072;24610,373
 27.07.2023 13:00:00; 27.07.2023 13:15:00;0,002;24610,375
 27.07.2023 13:15:00; 27.07.2023 13:30:00;0;24610,375
 27.07.2023 13:30:00; 27.07.2023 13:45:00;0;24610,375
 27.07.2023 13:45:00; 27.07.2023 14:00:00;0;24610,375
 27.07.2023 14:00:00; 27.07.2023 14:15:00;0;24610,375
 27.07.2023 14:15:00; 27.07.2023 14:30:00;0;24610,375
 27.07.2023 14:30:00; 27.07.2023 14:45:00;0;24610,375
 27.07.2023 14:45:00; 27.07.2023 15:00:00;0;24610,375
 27.07.2023 15:00:00; 27.07.2023 15:15:00;0;24610,375
 27.07.2023 15:15:00; 27.07.2023 15:30:00;0;24610,375
 27.07.2023 15:30:00; 27.07.2023 15:45:00;0;24610,375
 27.07.2023 15:45:00; 27.07.2023 16:00:00;0;24610,375
 27.07.2023 16:00:00; 27.07.2023 16:15:00;0,051;24610,426
 27.07.2023 16:15:00; 27.07.2023 16:30:00;0,118;24610,544
 27.07.2023 16:30:00; 27.07.2023 16:45:00;0,019;24610,563
 27.07.2023 16:45:00; 27.07.2023 17:00:00;0,022;24610,585
 27.07.2023 17:00:00; 27.07.2023 17:15:00;0,032;24610,617
 27.07.2023 17:15:00; 27.07.2023 17:30:00;0,064;24610,681
 27.07.2023 17:30:00; 27.07.2023 17:45:00;0,013;24610,694
 27.07.2023 17:45:00; 27.07.2023 18:00:00;0,014;24610,708
 27.07.2023 18:00:00; 27.07.2023 18:15:00;0,015;24610,723
 27.07.2023 18:15:00; 27.07.2023 18:30:00;0,393;24611,116
 27.07.2023 18:30:00; 27.07.2023 18:45:00;0,03;24611,146
 27.07.2023 18:45:00; 27.07.2023 19:00:00;0;24611,146
 27.07.2023 19:00:00; 27.07.2023 19:15:00;0,578;24611,724
 27.07.2023 19:15:00; 27.07.2023 19:30:00;0,394;24612,118
 27.07.2023 19:30:00; 27.07.2023 19:45:00;0,018;24612,136
 27.07.2023 19:45:00; 27.07.2023 20:00:00;0,034;24612,17
 27.07.2023 20:00:00; 27.07.2023 20:15:00;0,052;24612,222
 27.07.2023 20:15:00; 27.07.2023 20:30:00;0,064;24612,286
 27.07.2023 20:30:00; 27.07.2023 20:45:00;0,087;24612,373
 27.07.2023 20:45:00; 27.07.2023 21:00:00;0,076;24612,449
 27.07.2023 21:00:00; 27.07.2023 21:15:00;0,062;24612,511
 27.07.2023 21:15:00; 27.07.2023 21:30:00;0,063;24612,574
 27.07.2023 21:30:00; 27.07.2023 21:45:00;0,087;24612,661
 27.07.2023 21:45:00; 27.07.2023 22:00:00;0,093;24612,754
 27.07.2023 22:00:00; 27.07.2023 22:15:00;0,081;24612,835
 27.07.2023 22:15:00; 27.07.2023 22:30:00;0,079;24612,914
 27.07.2023 22:30:00; 27.07.2023 22:45:00;0,093;24613,007
 27.07.2023 22:45:00; 27.07.2023 23:00:00;0,095;24613,102
 27.07.2023 23:00:00; 27.07.2023 23:15:00;0,069;24613,171
 27.07.2023 23:15:00; 27.07.2023 23:30:00;0,059;24613,23
 27.07.2023 23:30:00; 27.07.2023 23:45:00;0,066;24613,296
 27.07.2023 23:45:00; 28.07.2023 00:00:00;0,074;24613,37
 28.07.2023 00:00:00; 28.07.2023 00:15:00;0,071;24613,441
 28.07.2023 00:15:00; 28.07.2023 00:30:00;0,051;24613,492
 28.07.2023 00:30:00; 28.07.2023 00:45:00;0,064;24613,556
 28.07.2023 00:45:00; 28.07.2023 01:00:00;0,072;24613,628
 28.07.2023 01:00:00; 28.07.2023 01:15:00;0,07;24613,698
 28.07.2023 01:15:00; 28.07.2023 01:30:00;0,055;24613,753
 28.07.2023 01:30:00; 28.07.2023 01:45:00;0,065;24613,818
 28.07.2023 01:45:00; 28.07.2023 02:00:00;0,063;24613,881
 28.07.2023 02:00:00; 28.07.2023 02:15:00;0,079;24613,96
 28.07.2023 02:15:00; 28.07.2023 02:30:00;0,056;24614,016
 28.07.2023 02:30:00; 28.07.2023 02:45:00;0,059;24614,075
 28.07.2023 02:45:00; 28.07.2023 03:00:00;0,068;24614,143
 28.07.2023 03:00:00; 28.07.2023 03:15:00;0,075;24614,218
 28.07.2023 03:15:00; 28.07.2023 03:30:00;0,068;24614,286
 28.07.2023 03:30:00; 28.07.2023 03:45:00;0,059;24614,345
 28.07.2023 03:45:00; 28.07.2023 04:00:00;0,064;24614,409
 28.07.2023 04:00:00; 28.07.2023 04:15:00;0,075;24614,484
 28.07.2023 04:15:00; 28.07.2023 04:30:00;0,068;24614,552
 28.07.2023 04:30:00; 28.07.2023 04:45:00;0,053;24614,605
 28.07.2023 04:45:00; 28.07.2023 05:00:00;0,065;24614,67
 28.07.2023 05:00:00; 28.07.2023 05:15:00;0,068;24614,738
 28.07.2023 05:15:00; 28.07.2023 05:30:00;0,071;24614,809
 28.07.2023 05:30:00; 28.07.2023 05:45:00;0,058;24614,867
 28.07.2023 05:45:00; 28.07.2023 06:00:00;0,051;24614,918
 28.07.2023 06:00:00; 28.07.2023 06:15:00;0,057;24614,975
 28.07.2023 06:15:00; 28.07.2023 06:30:00;0,055;24615,03
 28.07.2023 06:30:00; 28.07.2023 06:45:00;0,014;24615,044
 28.07.2023 06:45:00; 28.07.2023 07:00:00;0,015;24615,059
 28.07.2023 07:00:00; 28.07.2023 07:15:00;0,01;24615,069
 28.07.2023 07:15:00; 28.07.2023 07:30:00;0,006;24615,075
 28.07.2023 07:30:00; 28.07.2023 07:45:00;0,021;24615,096
 28.07.2023 07:45:00; 28.07.2023 08:00:00;0,001;24615,097
 28.07.2023 08:00:00; 28.07.2023 08:15:00;0;24615,097
 28.07.2023 08:15:00; 28.07.2023 08:30:00;0,001;24615,098
 28.07.2023 08:30:00; 28.07.2023 08:45:00;0;24615,098
 28.07.2023 08:45:00; 28.07.2023 09:00:00;0;24615,098
 28.07.2023 09:00:00; 28.07.2023 09:15:00;0;24615,098
 28.07.2023 09:15:00; 28.07.2023 09:30:00;0;24615,098
 28.07.2023 09:30:00; 28.07.2023 09:45:00;0;24615,098
 28.07.2023 09:45:00; 28.07.2023 10:00:00;0,086;24615,184
 28.07.2023 10:00:00; 28.07.2023 10:15:00;0,093;24615,277
 28.07.2023 10:15:00; 28.07.2023 10:30:00;0,003;24615,28
 28.07.2023 10:30:00; 28.07.2023 10:45:00;0;24615,28
 28.07.2023 10:45:00; 28.07.2023 11:00:00;0;24615,28
 28.07.2023 11:00:00; 28.07.2023 11:15:00;0;24615,28
 28.07.2023 11:15:00; 28.07.2023 11:30:00;0,002;24615,282
 28.07.2023 11:30:00; 28.07.2023 11:45:00;0,072;24615,354
 28.07.2023 11:45:00; 28.07.2023 12:00:00;0,203;24615,557
 28.07.2023 12:00:00; 28.07.2023 12:15:00;0,044;24615,601
 28.07.2023 12:15:00; 28.07.2023 12:30:00;0,021;24615,622
 28.07.2023 12:30:00; 28.07.2023 12:45:00;0,184;24615,806
 28.07.2023 12:45:00; 28.07.2023 13:00:00;0,107;24615,913
 28.07.2023 13:00:00; 28.07.2023 13:15:00;0,003;24615,916
 28.07.2023 13:15:00; 28.07.2023 13:30:00;0,091;24616,007
 28.07.2023 13:30:00; 28.07.2023 13:45:00;0,187;24616,194
 28.07.2023 13:45:00; 28.07.2023 14:00:00;0,166;24616,36
 28.07.2023 14:00:00; 28.07.2023 14:15:00;0,035;24616,395
 28.07.2023 14:15:00; 28.07.2023 14:30:00;0,03;24616,425
 28.07.2023 14:30:00; 28.07.2023 14:45:00;0,026;24616,451
 28.07.2023 14:45:00; 28.07.2023 15:00:00;0,046;24616,497
 28.07.2023 15:00:00; 28.07.2023 15:15:00;0,031;24616,528
 28.07.2023 15:15:00; 28.07.2023 15:30:00;0,275;24616,803
 28.07.2023 15:30:00; 28.07.2023 15:45:00;0,093;24616,896
 28.07.2023 15:45:00; 28.07.2023 16:00:00;1,262;24618,158
 28.07.2023 16:00:00; 28.07.2023 16:15:00;2,554;24620,712
 28.07.2023 16:15:00; 28.07.2023 16:30:00;1,964;24622,676
 28.07.2023 16:30:00; 28.07.2023 16:45:00;0,458;24623,134
 28.07.2023 16:45:00; 28.07.2023 17:00:00;0,008;24623,142
 28.07.2023 17:00:00; 28.07.2023 17:15:00;0;24623,142
 28.07.2023 17:15:00; 28.07.2023 17:30:00;0;24623,142
 28.07.2023 17:30:00; 28.07.2023 17:45:00;0;24623,142
 28.07.2023 17:45:00; 28.07.2023 18:00:00;0,006;24623,148
 28.07.2023 18:00:00; 28.07.2023 18:15:00;0,013;24623,161
 28.07.2023 18:15:00; 28.07.2023 18:30:00;0,018;24623,179
 28.07.2023 18:30:00; 28.07.2023 18:45:00;0,01;24623,189
 28.07.2023 18:45:00; 28.07.2023 19:00:00;0,334;24623,523
 28.07.2023 19:00:00; 28.07.2023 19:15:00;0,264;24623,787
 28.07.2023 19:15:00; 28.07.2023 19:30:00;0,092;24623,879
 28.07.2023 19:30:00; 28.07.2023 19:45:00;0,096;24623,975
 28.07.2023 19:45:00; 28.07.2023 20:00:00;0,117;24624,092
 28.07.2023 20:00:00; 28.07.2023 20:15:00;0,13;24624,222
 28.07.2023 20:15:00; 28.07.2023 20:30:00;1,029;24625,251
 28.07.2023 20:30:00; 28.07.2023 20:45:00;0,182;24625,433
 28.07.2023 20:45:00; 28.07.2023 21:00:00;0,065;24625,498
 28.07.2023 21:00:00; 28.07.2023 21:15:00;0,089;24625,587
 28.07.2023 21:15:00; 28.07.2023 21:30:00;0,172;24625,759
 28.07.2023 21:30:00; 28.07.2023 21:45:00;0,151;24625,91
 28.07.2023 21:45:00; 28.07.2023 22:00:00;0,152;24626,062
 28.07.2023 22:00:00; 28.07.2023 22:15:00;0,094;24626,156
 28.07.2023 22:15:00; 28.07.2023 22:30:00;0,102;24626,258
 28.07.2023 22:30:00; 28.07.2023 22:45:00;0,189;24626,447
 28.07.2023 22:45:00; 28.07.2023 23:00:00;0,479;24626,926
 28.07.2023 23:00:00; 28.07.2023 23:15:00;0,114;24627,04
